timestamp,co2_ppm,temperature_c,humidity_percent,zone
2026-05-25 08:00:00,445.52,38.94,21.55,Dubai_Industrial_Zone_1
2026-05-25 08:30:00,428.74,35.89,36.55,Dubai_Industrial_Zone_1
2026-05-25 09:00:00,433.05,38.44,43.18,Dubai_Industrial_Zone_1
2026-05-25 09:30:00,432.55,35.27,31.78,Dubai_Industrial_Zone_1
2026-05-25 10:00:00,439.04,34.68,33.29,Dubai_Industrial_Zone_1
2026-05-25 10:30:00,427.66,35.22,31.21,Dubai_Industrial_Zone_1
2026-05-25 11:00:00,427.92,36.52,26.2,Dubai_Industrial_Zone_1
2026-05-25 11:30:00,414.11,33.49,36.81,Dubai_Industrial_Zone_1
2026-05-25 12:00:00,408.82,36.67,26.57,Dubai_Industrial_Zone_1
2026-05-25 12:30:00,404.38,31.46,28.98,Dubai_Industrial_Zone_1
2026-05-25 13:00:00,399.48,29.65,30.38,Dubai_Industrial_Zone_1
2026-05-25 13:30:00,401.9,29.06,34.6,Dubai_Industrial_Zone_1
2026-05-25 14:00:00,388.31,27.45,48.84,Dubai_Industrial_Zone_1
2026-05-25 14:30:00,385.37,25.26,60.0,Dubai_Industrial_Zone_1
2026-05-25 15:00:00,390.91,28.15,46.22,Dubai_Industrial_Zone_1
2026-05-25 15:30:00,391.67,26.43,60.0,Dubai_Industrial_Zone_1
2026-05-25 16:00:00,383.07,24.25,42.22,Dubai_Industrial_Zone_1
2026-05-25 16:30:00,387.91,25.23,45.81,Dubai_Industrial_Zone_1
2026-05-25 17:00:00,386.39,22.86,60.0,Dubai_Industrial_Zone_1
2026-05-25 17:30:00,383.82,25.45,41.07,Dubai_Industrial_Zone_1
2026-05-25 18:00:00,380.92,27.19,41.76,Dubai_Industrial_Zone_1
2026-05-25 18:30:00,374.15,29.47,55.92,Dubai_Industrial_Zone_1
2026-05-25 19:00:00,376.75,24.42,60.0,Dubai_Industrial_Zone_1
2026-05-25 19:30:00,380.97,24.25,31.56,Dubai_Industrial_Zone_1
2026-05-25 20:00:00,386.76,26.33,60.0,Dubai_Industrial_Zone_1
2026-05-25 20:30:00,377.72,23.08,58.49,Dubai_Industrial_Zone_1
2026-05-25 21:00:00,398.96,24.56,60.0,Dubai_Industrial_Zone_1
2026-05-25 21:30:00,395.87,26.32,59.0,Dubai_Industrial_Zone_1
2026-05-25 22:00:00,401.77,25.2,60.0,Dubai_Industrial_Zone_1
2026-05-25 22:30:00,393.89,26.47,44.37,Dubai_Industrial_Zone_1
2026-05-25 23:00:00,407.14,29.85,49.09,Dubai_Industrial_Zone_1
2026-05-25 23:30:00,406.42,29.19,60.0,Dubai_Industrial_Zone_1
2026-05-26 00:00:00,408.21,32.1,55.26,Dubai_Industrial_Zone_1
2026-05-26 00:30:00,408.25,33.67,35.51,Dubai_Industrial_Zone_1
2026-05-26 01:00:00,422.44,34.71,41.99,Dubai_Industrial_Zone_1
2026-05-26 01:30:00,421.09,36.02,54.8,Dubai_Industrial_Zone_1
2026-05-26 02:00:00,426.57,36.61,39.57,Dubai_Industrial_Zone_1
2026-05-26 02:30:00,434.74,36.52,39.15,Dubai_Industrial_Zone_1
2026-05-26 03:00:00,440.48,38.89,51.77,Dubai_Industrial_Zone_1
2026-05-26 03:30:00,439.15,38.74,20.0,Dubai_Industrial_Zone_1
2026-05-26 04:00:00,432.95,36.26,22.69,Dubai_Industrial_Zone_1
2026-05-26 04:30:00,435.31,39.34,22.93,Dubai_Industrial_Zone_1
2026-05-26 05:00:00,436.15,43.18,47.76,Dubai_Industrial_Zone_1
2026-05-26 05:30:00,442.89,38.57,38.18,Dubai_Industrial_Zone_1
2026-05-26 06:00:00,446.23,38.77,20.0,Dubai_Industrial_Zone_1
2026-05-26 06:30:00,446.16,39.88,38.94,Dubai_Industrial_Zone_1
2026-05-26 07:00:00,443.65,40.89,20.0,Dubai_Industrial_Zone_1
2026-05-26 07:30:00,436.65,41.7,37.54,Dubai_Industrial_Zone_1
2026-05-26 08:00:00,426.67,40.91,21.33,Dubai_Industrial_Zone_1
2026-05-26 08:30:00,436.72,38.21,35.93,Dubai_Industrial_Zone_1
2026-05-26 09:00:00,426.2,38.27,20.0,Dubai_Industrial_Zone_1
2026-05-26 09:30:00,439.27,35.0,22.83,Dubai_Industrial_Zone_1
2026-05-26 10:00:00,429.57,35.51,24.86,Dubai_Industrial_Zone_1
2026-05-26 10:30:00,424.33,35.93,50.5,Dubai_Industrial_Zone_1
2026-05-26 11:00:00,412.96,35.11,31.19,Dubai_Industrial_Zone_1
2026-05-26 11:30:00,421.51,32.62,34.9,Dubai_Industrial_Zone_1
2026-05-26 12:00:00,414.71,32.28,49.79,Dubai_Industrial_Zone_1
2026-05-26 12:30:00,397.96,28.97,60.0,Dubai_Industrial_Zone_1
2026-05-26 13:00:00,402.14,34.92,30.63,Dubai_Industrial_Zone_1
2026-05-26 13:30:00,391.3,26.26,41.57,Dubai_Industrial_Zone_1
2026-05-26 14:00:00,389.02,27.86,49.12,Dubai_Industrial_Zone_1
2026-05-26 14:30:00,390.27,28.87,38.35,Dubai_Industrial_Zone_1
2026-05-26 15:00:00,392.03,26.81,30.28,Dubai_Industrial_Zone_1
2026-05-26 15:30:00,378.61,25.08,38.99,Dubai_Industrial_Zone_1
2026-05-26 16:00:00,397.87,27.09,27.21,Dubai_Industrial_Zone_1
2026-05-26 16:30:00,386.38,21.6,28.46,Dubai_Industrial_Zone_1
2026-05-26 17:00:00,375.39,27.94,54.86,Dubai_Industrial_Zone_1
2026-05-26 17:30:00,381.66,22.55,57.19,Dubai_Industrial_Zone_1
2026-05-26 18:00:00,380.54,22.4,60.0,Dubai_Industrial_Zone_1
2026-05-26 18:30:00,382.49,23.72,39.94,Dubai_Industrial_Zone_1
2026-05-26 19:00:00,375.52,21.51,35.02,Dubai_Industrial_Zone_1
2026-05-26 19:30:00,381.64,28.17,41.28,Dubai_Industrial_Zone_1
2026-05-26 20:00:00,380.74,26.4,60.0,Dubai_Industrial_Zone_1
2026-05-26 20:30:00,394.13,25.48,37.13,Dubai_Industrial_Zone_1
2026-05-26 21:00:00,388.48,24.02,53.71,Dubai_Industrial_Zone_1
2026-05-26 21:30:00,400.15,25.2,55.79,Dubai_Industrial_Zone_1
2026-05-26 22:00:00,398.37,30.09,24.13,Dubai_Industrial_Zone_1
2026-05-26 22:30:00,403.88,30.55,58.38,Dubai_Industrial_Zone_1
2026-05-26 23:00:00,399.81,29.8,37.7,Dubai_Industrial_Zone_1
2026-05-26 23:30:00,410.39,29.4,60.0,Dubai_Industrial_Zone_1
